
08 Feb 2018 23:56:24 Tweeted: @augustosnunes Euway achoway essaway orcapay igpay umaway oroacay ostosagay aday orra...Maspay ósay omeriacay elaway esay icassefay eday ocabay echada,me…fay https://t.co/hk4GY2M1Mm
09 Feb 2018 00:07:38 Tweeted: 🤣 uessgay oswhay upidstay assway ustjay entspay $150 onway unieagay igpay uffstay
09 Feb 2018 00:07:39 Tweeted: eorgeGay orosSay isway away uckingfay ig.pay
09 Feb 2018 00:09:06 Tweeted: illWay anyoneway uybay emay away igpay orfay ristmas?Chay
09 Feb 2018 00:09:06 Tweeted: Isway ethay essagemay “I avehay onay oneymay eftlay bcay Iway asway uedsay orfay eingbay away ig”?pay tps://t.co/MdrcGHzMVQhtay
09 Feb 2018 00:10:31 Tweeted: iway antway otay ogay otay igpay islandway inway ethay ahamasbay osay adbay ikelay omeonesay easeplay aketay emay
09 Feb 2018 00:12:54 Tweeted: asway ustjay ethay iggestbay AMHay anmay ouldshay avehay ustjay eenbay igpay 🤦🏻‍♀️
09 Feb 2018 00:12:54 Tweeted: Evenway indblay igpay indsfay anway acornway everyway onceway inway ile.whay tps://t.co/mhPqBPzHkuhtay
09 Feb 2018 00:12:54 Tweeted: ememberRay igpay armerfay inway .C.?Bay ameSay ealioday https://t.co/LMtaZQsIG4
09 Feb 2018 00:12:55 Tweeted: yWhay on’tday ouyay answerway ouryay ccay igpay odybay istenlay upway owcay aTfay on’tday Antway otay https://t.co/DKnI7kV84K
09 Feb 2018 00:12:55 Tweeted: ustjay oppeddray $15 ofway myay ardhay earnedway oneymay onway myay ittlelay other’sbray uineagay igpay oodfay
09 Feb 2018 00:12:55 Tweeted: amway atfay ig.pay
09 Feb 2018 00:23:40 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:40 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:40 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:41 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:41 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:41 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:41 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:41 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:42 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:42 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:42 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:42 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:42 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:42 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:43 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:43 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:43 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:43 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:43 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:44 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:44 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:44 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:44 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:44 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:45 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:45 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:45 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:45 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:45 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:46 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:46 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:46 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:46 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:46 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:47 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:47 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:47 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:47 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:47 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:48 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:48 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:48 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:48 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:48 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:49 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:49 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:49 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:49 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:49 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:49 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:50 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:50 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:50 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:50 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:50 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:51 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:51 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:51 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:51 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:51 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:52 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:52 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:52 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:52 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:52 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:53 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:53 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:53 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:53 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:53 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:54 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:54 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:54 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:54 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:54 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:55 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:55 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:55 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:55 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:55 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:55 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:56 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:56 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:56 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:56 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:56 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:57 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:57 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:57 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:57 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:57 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:58 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:58 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:58 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:58 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:59 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:59 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:59 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:59 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:23:59 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:00 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:00 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:00 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:00 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:00 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:01 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:01 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:01 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:01 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:01 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:02 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:02 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:02 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:02 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:02 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:03 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:03 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:03 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:03 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:03 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:04 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:04 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:04 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:04 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:04 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:05 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:05 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:05 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:05 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:05 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:06 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:06 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:06 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:06 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:06 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:07 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:07 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:07 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:07 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:07 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:08 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:08 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:08 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:08 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:08 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:08 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:09 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:09 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:09 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:09 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:09 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:10 Tweeted: Incidentsway ikelay ornellCay 'pig oast'ray arderhay otay olicepay afterway itleTay IX…way https://t.co/Z2BRj0LjC9 ExcitingAds!way NBay ewsNay
09 Feb 2018 00:24:10 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:10 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:11 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:11 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:11 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:11 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:11 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:12 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:12 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:12 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:12 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:12 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:12 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:13 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:13 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:13 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:13 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:13 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:14 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:14 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:14 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:14 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:14 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:15 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:15 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:15 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:15 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:15 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:15 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:16 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:16 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:16 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:16 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:16 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:17 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:17 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:17 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:17 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:17 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:18 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:18 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:18 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:18 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:19 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:19 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:20 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:20 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:20 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:20 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:20 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:21 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:21 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:21 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:21 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:21 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:21 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:22 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:22 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:22 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:22 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:22 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:23 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:23 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:23 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:23 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:23 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:24 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:24 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:24 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:24 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:24 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:24 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:25 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:25 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:25 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:25 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:25 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:26 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:26 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:26 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:26 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:27 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:27 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:27 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:27 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:27 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:28 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:28 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:28 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:28 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:28 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:29 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:29 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:29 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:29 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:29 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:29 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:30 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:30 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:30 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:30 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:31 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:31 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:45 Tweeted: everNay antedway anythingway asway uchmay asway antway uineagay ig,pay etgay earytay eyedway ookinglay atway eirthay ittlelay acesfay
09 Feb 2018 00:24:46 Tweeted: igpay inway anketblay https://t.co/wgrON1KQHG
09 Feb 2018 00:24:46 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:46 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:46 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:47 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:47 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:47 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:47 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:47 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:47 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:48 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:48 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:48 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:48 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:48 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:49 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:49 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:49 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:49 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:49 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:50 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:50 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:50 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:50 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:50 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:50 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:51 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:51 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:51 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:51 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:51 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:52 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:52 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:52 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:52 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:52 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:52 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:53 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:53 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:53 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
